react_id	kappmax_davidi_per_pp_per_s_ensemble_model	kappmax_davidi_per_pp_per_s_median_imputed	kappmax_KO_ALE_davidi_per_pp_per_s_ensemble_model	kappmax_KO_ALE_davidi_per_pp_per_s_median_imputed	kappmax_KO_ALE_per_pp_per_s_ensemble_model	kappmax_KO_ALE_per_pp_per_s_median_imputed	kcat_in_vitro_per_s_ensemble_model	kcat_in_vitro_per_s_median_imputed
LPLIPAL2ATG140	4.51342771	6.2	60.93992128	4.2	3.251202051	3.26802058	9.127303247	16.61666667
LPLIPAL2ATG141	4.51342771	6.2	60.93992128	4.2	3.251202051	3.26802058	9.127303247	16.61666667
LPLIPAL2ATG160	4.51342771	6.2	60.93992128	4.2	3.251202051	3.26802058	9.127303247	16.61666667
LPLIPAL2ATG161	4.51342771	6.2	60.93992128	4.2	3.251202051	3.26802058	9.127303247	16.61666667
LPLIPAL2ATG180	4.51342771	6.2	60.93992128	4.2	3.251202051	3.26802058	9.127303247	16.61666667
LPLIPAL2ATG181	4.51342771	6.2	60.93992128	4.2	3.251202051	3.26802058	9.127303247	16.61666667
LPLIPAL2E120	4.966307195	6.2	70.95511398	4.2	3.055662257	3.26802058	8.638221659	16.61666667
LPLIPAL2E140	4.966307195	6.2	70.95511398	4.2	3.055662257	3.26802058	8.638221659	16.61666667
LPLIPAL2E141	4.966307195	6.2	70.95511398	4.2	3.055662257	3.26802058	8.638221659	16.61666667
LPLIPAL2E160	4.966307195	6.2	70.95511398	4.2	3.055662257	3.26802058	8.638221659	16.61666667
LPLIPAL2E161	4.966307195	6.2	70.95511398	4.2	3.055662257	3.26802058	8.638221659	16.61666667
LPLIPAL2E180	4.966307195	6.2	70.95511398	4.2	3.055662257	3.26802058	8.638221659	16.61666667
LPLIPAL2E181	4.966307195	6.2	70.95511398	4.2	3.055662257	3.26802058	8.638221659	16.61666667
LPLIPAL2G120	4.966307195	6.2	70.95511398	4.2	3.055662257	3.26802058	8.638221659	16.61666667
LPLIPAL2G140	4.966307195	6.2	70.95511398	4.2	3.055662257	3.26802058	8.638221659	16.61666667
LPLIPAL2G141	4.966307195	6.2	70.95511398	4.2	3.055662257	3.26802058	8.638221659	16.61666667
LPLIPAL2G160	4.966307195	6.2	70.95511398	4.2	3.055662257	3.26802058	8.638221659	16.61666667
LPLIPAL2G161	4.966307195	6.2	70.95511398	4.2	3.055662257	3.26802058	8.638221659	16.61666667
LPLIPAL2G180	4.966307195	6.2	70.95511398	4.2	3.055662257	3.26802058	8.638221659	16.61666667
LPLIPAL2G181	4.966307195	6.2	70.95511398	4.2	3.055662257	3.26802058	8.638221659	16.61666667
LSERDHr	3.603039991	6.2	8.759286263	4.2	4.074781482	3.26802058	28.87953804	16.61666667
LSERDHr_b	3.811652497	6.2	6.543845974	4.2	2.452172936	3.26802058	25.94713844	16.61666667
LYSAM	6.130392279	6.2	6.601971726	4.2	3.126748328	3.26802058	11.13704163	16.61666667
LYSAM_b	6.130392279	6.2	6.601971726	4.2	3.126748328	3.26802058	11.13704163	16.61666667
LYSDC	12.17521936	6.2	31.23622346	4.2	3.061417191	3.26802058	30	30
LYSTRS	5.112507803	6.2	6.540264366	4.2	2.674387483	3.26802058	3.4	3.4
LYXI	4.758120797	6.2	5.351675725	4.2	2.791214077	3.26802058	10.06297587	16.61666667
M1PD	5.490688101	6.2	6.189461705	4.2	2.81472025	3.26802058	190	190
M1PD_b	6.729101205	6.2	6.576023541	4.2	2.690032971	3.26802058	10.38632774	16.61666667
MACPD	3.684479125	6.2	8.859879666	4.2	4.069441558	3.26802058	12.92925752	16.61666667
MALCOAMT	2.774860675	6.2	0.002454817	0.002454817	0.002454817	0.002454817	4.973292936	16.61666667
MALDDH	6.338369777	6.2	5.328554874	4.2	2.528769828	3.26802058	13.66442434	16.61666667
MALS	46.27317468	6.2	70.1659565	4.2	32.55933346	3.26802058	48.1	48.1
MALTATr	4.686815141	6.2	7.45089024	4.2	3.703913581	3.26802058	14.79339259	16.61666667
MALTATr_b	4.686815141	6.2	7.45089024	4.2	3.703913581	3.26802058	14.79339259	16.61666667
MAN1PT2	7.082087452	6.2	8.432838232	4.2	4.021793428	3.26802058	15.02879229	16.61666667
MAN6PI	11.70909355	6.2	10.19577461	4.2	2.935302633	3.26802058	12.23733293	16.61666667
MAN6PI_b	12.01065346	6.2	13.49657385	4.2	2.817263868	3.26802058	15.95381659	16.61666667
MANAO	4.725498407	6.2	5.389052622	4.2	2.559644736	3.26802058	11.60067257	16.61666667
MANAO_b	7.504786055	6.2	5.897752815	4.2	2.955656452	3.26802058	9.299822539	16.61666667
MANPGH	25.13286395	6.2	12.6451091	4.2	5.755778614	3.26802058	8.80716837	16.61666667
MC6PH	14.03135924	6.2	42.82304862	4.2	6.177799631	3.26802058	19.81746524	16.61666667
MCITD	5.463297286	6.2	22.67149572	4.2	3.417475024	3.26802058	8.765550473	16.61666667
MCITL2	6.422315527	6.2	9.621802485	4.2	3.450673267	3.26802058	19	19
MCITL2_b	5.703419967	6.2	6.661527803	4.2	3.298898568	3.26802058	12.13623439	16.61666667
MCITS	4.988361262	6.2	7.912695826	4.2	2.829793243	3.26802058	11.32150419	16.61666667
MCOATA	1.764531994	6.2	16.34058138	4.2	1.83257492	3.26802058	6.871365759	16.61666667
MCOATA_b	3.935769451	6.2	12.90170051	4.2	2.622024361	3.26802058	8.986505526	16.61666667
MCPST	12.58625998	6.2	9.529577496	4.2	5.792059542	3.26802058	12.5	12.5
MCTP1App	27.63606978	6.2	4.932478822	4.2	1.791981748	3.26802058	10.0956955	16.61666667
MCTP1Bpp	1.622343313	6.2	1.232468604	4.2	0.320418475	3.26802058	5.360532482	16.61666667
MCTP2App	9.043067197	6.2	0.608388067	4.2	0.216502315	3.26802058	4.232462316	16.61666667
MDDCP1pp	10.37911547	6.2	7.783333789	4.2	1.353982859	3.26802058	9.102987461	16.61666667
MDDCP2pp	1.311024792	6.2	0.373794511	4.2	0.082166829	3.26802058	7.290416702	16.61666667
MDDCP3pp	4.731165042	6.2	1.849144278	4.2	0.235401546	3.26802058	8.156739867	16.61666667
MDDCP4pp	6.987584066	6.2	3.701000631	4.2	0.532645812	3.26802058	8.621781259	16.61666667
MDDCP5pp	9.235140888	6.2	12.39544757	4.2	3.133973613	3.26802058	7.087413243	16.61666667
MDDEP1pp	5.241510124	6.2	1.498081803	4.2	0.192691987	3.26802058	65.03042135	16.61666667
MDDEP2pp	15.07006008	6.2	18.31232227	4.2	3.244021167	3.26802058	6.701433956	16.61666667
MDDEP3pp	6.101464049	6.2	1.751199473	4.2	0.230218912	3.26802058	65.81921279	16.61666667
MDDEP4pp	15.07006008	6.2	18.31232227	4.2	3.244021167	3.26802058	6.701433956	16.61666667
MDH	7.2	7.2	7.2	7.2	95.54845733	3.26802058	21	21
MDH2	62.15227692	6.2	150.3155759	4.2	15.334215	3.26802058	46.7543457	16.61666667
MDH3	2.795766789	6.2	3.344644812	4.2	1.502433829	3.26802058	5.139464325	16.61666667
MDH_b	14.07912312	6.2	59.02830297	4.2	4.950387689	3.26802058	900	900
ME1	117.7873387	6.2	135.33862	4.2	82.02951472	3.26802058	82.7	82.7
ME2	500.0458226	6.2	122.9935731	4.2	20.8905462	3.26802058	66.6	66.6
MECDPDH5	3.475704091	6.2	3.851144802	4.2	1.869981589	3.26802058	8.943458752	16.61666667
MECDPS	0.09	0.09	3.386296962	3.386296962	3.386296962	3.386296962	9.974317292	16.61666667
MEPCT	3.6	3.6	13.96947265	13.96947265	13.96947265	13.96947265	25.9	25.9
METAT	0.006	0.006	0.054294636	0.054294636	0.054294636	0.054294636	0.00042	0.00042
METGLCUR	6.07594564	6.2	9.983065232	4.2	3.104906227	3.26802058	6.77573577	16.61666667
METNA	4.918421637	6.2	7.250648766	4.2	3.817242933	3.26802058	12.86079596	16.61666667
METNA_b	4.918421637	6.2	7.250648766	4.2	3.817242933	3.26802058	12.86079596	16.61666667
METS	0.31	0.31	0.31	0.31	5.102753665	3.26802058	18.8	18.8
METSOXR1	29.8643569	6.2	32.01469896	4.2	2.295098681	3.26802058	25.7689459	16.61666667
METSOXR2	12.04087348	6.2	13.5216642	4.2	5.168006161	3.26802058	13.22840668	16.61666667
METTRS	5.112507803	6.2	6.540264366	4.2	2.674387483	3.26802058	5.6	5.6
MGSA	3.086849325	6.2	805.9263051	805.9263051	805.9263051	805.9263051	203	203
MI1PP	8.44203844	6.2	67.44058723	4.2	45.26526702	3.26802058	6.5	6.5
MICITDr	30.09961181	6.2	37.56415675	4.2	2.729069039	3.26802058	6.977018268	16.61666667
MICITDr_b	30.09961181	6.2	37.56415675	4.2	2.729069039	3.26802058	3	3
MLDCP1App	1.567863876	6.2	2.144636389	4.2	0.103873688	3.26802058	26.37463795	16.61666667
MLDCP1Bpp	13.48472043	6.2	9.431654899	4.2	3.160439475	3.26802058	78.40683029	16.61666667
MLDCP2App	13.48472043	6.2	9.431654899	4.2	3.160439475	3.26802058	78.40683029	16.61666667
MLDCP2Bpp	13.48472043	6.2	9.431654899	4.2	3.160439475	3.26802058	78.40683029	16.61666667
MLDCP3App	2.538237338	6.2	2.795957114	4.2	0.174890582	3.26802058	32.56280099	16.61666667
MLDEP1pp	3.324088993	6.2	4.411856843	4.2	1.717064719	3.26802058	10.92674294	16.61666667
MLDEP2pp	11.62970578	6.2	24.53264699	4.2	7.648412615	3.26802058	21.95283333	16.61666667
MLTG1	16.96520312	6.2	14.90319875	4.2	5.614093722	3.26802058	13.94183723	16.61666667
MLTG2	16.96520312	6.2	14.90319875	4.2	5.614093722	3.26802058	13.94183723	16.61666667
MLTG3	0.760458211	6.2	0.445730546	4.2	0.272841068	3.26802058	9.936115665	16.61666667
MLTG4	0.760458211	6.2	0.445730546	4.2	0.272841068	3.26802058	9.936115665	16.61666667
MLTG5	0.760458211	6.2	0.445730546	4.2	0.272841068	3.26802058	9.936115665	16.61666667
MLTGY1pp	5.746830299	6.2	6.976101421	4.2	2.725128743	3.26802058	9.075954669	16.61666667
MLTGY2pp	5.746830299	6.2	6.976101421	4.2	2.725128743	3.26802058	9.075954669	16.61666667
MLTGY3pp	5.746830299	6.2	6.976101421	4.2	2.725128743	3.26802058	9.075954669	16.61666667
MLTGY4pp	5.746830299	6.2	6.976101421	4.2	2.725128743	3.26802058	9.075954669	16.61666667
MLTP1	11.61423115	6.2	8.428013248	4.2	2.619612555	3.26802058	38	38
MLTP1_b	2.830367318	6.2	3.381909337	4.2	1.569838336	3.26802058	5.590103843	16.61666667
MLTP2	11.61423115	6.2	8.428013248	4.2	2.619612555	3.26802058	8.281011399	16.61666667
MLTP2_b	2.830367318	6.2	3.381909337	4.2	1.569838336	3.26802058	5.590103843	16.61666667
MLTP3	11.61423115	6.2	8.428013248	4.2	2.619612555	3.26802058	28	28
MLTP3_b	2.830367318	6.2	3.381909337	4.2	1.569838336	3.26802058	5.590103843	16.61666667
MMCD	5.205798378	6.2	8.508099615	4.2	4.067713705	3.26802058	15.0811165	16.61666667
MMM	7.701701039	6.2	7.13686042	4.2	2.78412621	3.26802058	11.56380686	16.61666667
MN6PP	6.644244358	6.2	12.9465254	4.2	4.896934058	3.26802058	10.57543531	16.61666667
MNNH	5.166515927	6.2	33.71985467	4.2	3.661434553	3.26802058	0.81	0.81
MOADSUx	2.775472094	6.2	3.298755915	4.2	1.495763012	3.26802058	5.212875847	16.61666667
MOAT	59	59	59	59	10.66652479	10.66652479	16.29684159	16.61666667
MOAT2	59	59	59	59	10.66652479	10.66652479	14.20246499	16.61666667
MOAT3C	5.193550002	6.2	15.80545088	15.80545088	15.80545088	15.80545088	21.34997142	16.61666667
MOCDS	2.799408055	6.2	3.359922284	4.2	1.491555042	3.26802058	4.994493089	16.61666667
MOCOS	0.02	0.02	0.02	0.02	0.011404021	0.011404021	5.008200271	16.61666667
MOGDS	2.765000735	6.2	3.298320216	4.2	1.489004066	3.26802058	4.997996183	16.61666667
MOHMT	0.01	0.01	0.029624088	0.029624088	0.029624088	0.029624088	10.68612608	16.61666667
MOX	2.772064135	6.2	3.296932279	4.2	1.488572597	3.26802058	5.615314554	16.61666667
MPTAT	0.68	0.68	0.68	0.68	0.077786284	0.077786284	0.0012	0.0012
MPTG	19.97542239	6.2	12.83894095	4.2	1.881249172	3.26802058	5.054443995	16.61666667
MPTG2	4.279164237	6.2	0.474918772	4.2	0.156748522	3.26802058	1.843761081	16.61666667
MPTS	2.801636994	6.2	3.326858144	4.2	1.490435258	3.26802058	4.994797667	16.61666667
MPTSS	1.7	1.7	1.7	1.7	0.380772197	0.380772197	5.105460092	16.61666667
MSAR	3.61342614	6.2	6.020814358	4.2	2.427210978	3.26802058	28.49964166	16.61666667
MTAN	0.323824909	6.2	0.444460994	0.444460994	0.444460994	0.444460994	0.32	0.32
MTHFC	69	69	69	69	40.91790555	40.91790555	21.22705336	16.61666667
MTHFC_b	8.384600829	6.2	33.50485596	4.2	10.24085623	3.26802058	11.94965699	16.61666667
MTHFD	69	69	69	69	40.91790555	40.91790555	27.84150783	16.61666667
MTHFD_b	6.664421326	6.2	18.82820932	4.2	8.114772029	3.26802058	22.42264735	16.61666667
MTHFR2	2.7	2.7	3.720112175	3.720112175	3.720112175	3.720112175	12.54274379	16.61666667
MTRPOX	5.650601753	6.2	5.102626694	4.2	2.482688251	3.26802058	14.90327175	16.61666667
NACODA	7.379503994	6.2	22.64703417	4.2	21.87028232	3.26802058	13.94801967	16.61666667
NADDP	4.210603565	6.2	4.934567294	4.2	2.587898178	3.26802058	1492	1492
NADH10	5.581515006	6.2	6.073098606	4.2	2.403305693	3.26802058	8.313001577	16.61666667
NADH16pp	6237.155511	6.2	699.4507543	4.2	106.7322465	3.26802058	75	75
NADH17pp	79.20591664	6.2	53.95757918	4.2	4.048012271	3.26802058	50.6491286	16.61666667
NADH18pp	78.4979909	6.2	53.92794549	4.2	4.03167958	3.26802058	50.22917694	16.61666667
NADH5	5.581515006	6.2	6.073098606	4.2	2.403305693	3.26802058	8.313001577	16.61666667
NADH9	5.581515006	6.2	6.073098606	4.2	2.403305693	3.26802058	8.313001577	16.61666667
NADHPO	4.102139047	6.2	9.972674442	4.2	4.510756515	3.26802058	6.359890789	16.61666667
NADHXD	4.308225952	6.2	5.511756607	4.2	2.317966547	3.26802058	14.6273147	16.61666667
NADHXE	5.313674092	6.2	9.299418706	4.2	3.527344352	3.26802058	14.36815359	16.61666667
NADHXE_b	5.313674092	6.2	9.299418706	4.2	3.527344352	3.26802058	14.36815359	16.61666667
NADK	1.1	1.1	2.640961798	2.640961798	2.640961798	2.640961798	55	55
NADN	7.379503994	6.2	22.64703417	4.2	21.87028232	3.26802058	13.94801967	16.61666667
NADPHQR2	3.709914956	6.2	18.15610064	4.2	3.564066124	3.26802058	16.29114352	16.61666667
NADPHQR3	3.709914956	6.2	18.15610064	4.2	3.564066124	3.26802058	16.29114352	16.61666667
NADPHQR4	3.709914956	6.2	18.15610064	4.2	3.564066124	3.26802058	16.29114352	16.61666667
NADPHXD	4.258165589	6.2	5.544218887	4.2	2.314239045	3.26802058	14.56948732	16.61666667
NADPHXE	5.313674092	6.2	9.299418706	4.2	3.527344352	3.26802058	14.36815359	16.61666667
NADPHXE_b	5.313674092	6.2	9.299418706	4.2	3.527344352	3.26802058	14.36815359	16.61666667
NADPPPS	5.130076696	6.2	21.47533857	4.2	7.680183926	3.26802058	123.5015487	16.61666667
NADS1	0.05	0.05	0.122167138	0.122167138	0.122167138	0.122167138	7.840138191	16.61666667
NADTRHD	30.81092035	6.2	51.93134029	4.2	24.51585747	3.26802058	30.51432357	16.61666667
NAMNPP	4.948503982	6.2	7.659911611	4.2	2.633578963	3.26802058	7.393927618	16.61666667
NDP3	9.488482604	6.2	11.37982033	4.2	5.563382159	3.26802058	9.740094843	16.61666667
NDP7	13.53872308	6.2	20.95644301	4.2	5.226492905	3.26802058	14.41218859	16.61666667
NDPK1	12.21918776	6.2	59.19630003	4.2	29.60321291	3.26802058	19.50839174	16.61666667
NDPK1_b	3.450215533	6.2	9.677418946	4.2	3.292597809	3.26802058	7.636346563	16.61666667
NDPK2	6.57082119	6.2	38.68017276	4.2	19.10755599	3.26802058	14.29461722	16.61666667
NDPK2_b	3.796505238	6.2	6.055966649	4.2	6.490112588	3.26802058	9.156128372	16.61666667
NDPK3	3.380633708	6.2	22.40706336	4.2	11.67335143	3.26802058	8.065151957	16.61666667
NDPK3_b	3.475975662	6.2	5.071345898	4.2	4.997800492	3.26802058	7.705182915	16.61666667
NDPK4	1.616039333	6.2	8.380527653	4.2	6.291976072	3.26802058	4.551648223	16.61666667
NDPK4_b	3.475975662	6.2	5.071345898	4.2	4.997800492	3.26802058	7.705182915	16.61666667
NDPK5	0.752672699	6.2	4.989046805	4.2	5.004318428	3.26802058	3.438409069	16.61666667
NDPK5_b	0.642768563	6.2	12.41244094	4.2	3.760913774	3.26802058	3.637565533	16.61666667
NDPK6	0.028282762	6.2	0.029991639	4.2	0.096211324	3.26802058	0.193729694	16.61666667
NDPK6_b	3.475975662	6.2	5.071345898	4.2	4.997800492	3.26802058	7.705182915	16.61666667
NDPK7	0.744015198	6.2	4.951498323	4.2	4.981818826	3.26802058	3.412029749	16.61666667
NDPK7_b	3.475975662	6.2	5.071345898	4.2	4.997800492	3.26802058	7.705182915	16.61666667
NDPK8	0.542785412	6.2	3.496842938	4.2	3.948568418	3.26802058	2.622882734	16.61666667
NDPK8_b	0.430737596	6.2	7.078291464	4.2	2.493468554	3.26802058	2.738951835	16.61666667
NHFRBO	12.14776443	6.2	7.712005727	4.2	3.053591325	3.26802058	0.12	0.12
NMNAT	6.442935284	6.2	8.568798504	4.2	3.943009657	3.26802058	20.72588714	16.61666667
NMNDA	4.977433972	6.2	20.24283168	4.2	20.73942299	3.26802058	18.49347534	16.61666667
NMNN	4.594770465	6.2	9.722981553	4.2	11.29015358	3.26802058	15.8764303	16.61666667
NNAM	4.321962954	6.2	9.789948378	4.2	4.943769911	3.26802058	19.42241918	16.61666667
NNATr	4.2	4.2	5.322368234	5.322368234	5.322368234	5.322368234	18.40482798	16.61666667
NNATr_b	6.297171714	6.2	7.603714451	4.2	3.476746167	3.26802058	23.48263195	16.61666667
NNDMBRT	5.986177556	6.2	11.62858884	4.2	4.321260766	3.26802058	14.57416725	16.61666667
NNDPR	0.46	0.46	0.46	0.46	0.446502788	0.446502788	24.35490196	16.61666667
NO3R1bpp	33.68293992	6.2	8.890652722	4.2	2.480517713	3.26802058	39.05069809	16.61666667
NO3R1pp	28.04554753	6.2	8.648839882	4.2	2.410674022	3.26802058	25.78380934	16.61666667
NO3R2bpp	31.16539631	6.2	10.7984207	4.2	2.609031406	3.26802058	28.82018737	16.61666667
NO3R2pp	28.04554753	6.2	8.648839882	4.2	2.410674022	3.26802058	25.78380934	16.61666667
NODOx	6.274225869	6.2	5.412562997	4.2	2.487071583	3.26802058	9.656385033	16.61666667
NODOy	6.619673467	6.2	7.559847929	4.2	2.41015418	3.26802058	19.11493479	16.61666667
NTD1	4.403254858	6.2	8.422331841	4.2	3.173145733	3.26802058	21.4	21.4
NTD10	4.912901622	6.2	12.03783789	4.2	4.359872584	3.26802058	11.1331753	16.61666667
NTD10pp	3.869258664	6.2	15.80600122	4.2	4.83919123	3.26802058	10.33045311	16.61666667
NTD11	3.487689427	6.2	6.858486922	4.2	4.374383332	3.26802058	9.544550231	16.61666667
NTD11pp	3.869258664	6.2	15.80600122	4.2	4.83919123	3.26802058	10.33045311	16.61666667
NTD12	3.316841889	6.2	4.676911444	4.2	4.033259239	3.26802058	0.24	0.24
NTD12pp	3.869258664	6.2	15.80600122	4.2	4.83919123	3.26802058	0.24	0.24
NTD1pp	3.869258664	6.2	15.80600122	4.2	4.83919123	3.26802058	24	24
NTD2	2.700052074	6.2	5.286662824	4.2	1.839520377	3.26802058	34.2	34.2
NTD2pp	4.187738046	6.2	17.30240536	4.2	4.929563626	3.26802058	34.2	34.2
NTD3	4.057924525	6.2	10.69170956	4.2	6.106121492	3.26802058	26	26
NTD3pp	3.869258664	6.2	15.80600122	4.2	4.83919123	3.26802058	26	26
NTD4	5.178774871	6.2	7.327339394	4.2	3.082945082	3.26802058	91	91
NTD4pp	4.187738046	6.2	17.30240536	4.2	4.929563626	3.26802058	91	91
NTD5	4.403254858	6.2	8.422331841	4.2	3.173145733	3.26802058	30.4	30.4
NTD5pp	3.869258664	6.2	15.80600122	4.2	4.83919123	3.26802058	30.4	30.4
NTD6	2.896975769	6.2	6.282352094	4.2	3.030434029	3.26802058	14	14
NTD6pp	3.869258664	6.2	15.80600122	4.2	4.83919123	3.26802058	14	14
NTD7	4.016757596	6.2	17.52694561	4.2	4.920847012	3.26802058	23	23
NTD7pp	4.187738046	6.2	17.30240536	4.2	4.929563626	3.26802058	23	23
NTD8	0.948463373	6.2	2.165362119	4.2	3.180603323	3.26802058	15	15
NTD8pp	3.869258664	6.2	15.80600122	4.2	4.83919123	3.26802058	15	15
NTD9	4.192962012	6.2	11.54246742	4.2	5.172187647	3.26802058	65	65
NTD9pp	4.187738046	6.2	17.30240536	4.2	4.929563626	3.26802058	65	65
NTP1	10.40034937	6.2	9.235966126	4.2	6.087024864	3.26802058	0.33	0.33
NTP10	7.660550781	6.2	15.94485703	4.2	12.81816507	3.26802058	14.13109583	16.61666667
NTP11	4.442920327	6.2	9.630861924	4.2	4.961693283	3.26802058	21.17792692	16.61666667
NTP12	4.769002773	6.2	10.32266381	4.2	12.44236712	3.26802058	16.32501765	16.61666667
NTP3	7.918594554	6.2	9.667039871	4.2	6.901589688	3.26802058	0.003	0.003
NTP3pp	9.178773407	6.2	11.71710191	4.2	12.80320053	3.26802058	0.003	0.003
NTP5	8.134477192	6.2	11.26224748	4.2	8.872245636	3.26802058	9.45865904	16.61666667
NTPP1	6.177881651	6.2	14.98114926	4.2	23.34321934	3.26802058	19.710872	16.61666667
NTPP10	7.367129073	6.2	13.49637721	4.2	4.533802936	3.26802058	15.25536428	16.61666667
NTPP11	7.367129073	6.2	13.49637721	4.2	4.533802936	3.26802058	15.25536428	16.61666667
NTPP2	6.177881651	6.2	14.98114926	4.2	23.34321934	3.26802058	19.710872	16.61666667
NTPP3	5.991358999	6.2	9.322631542	4.2	8.841867499	3.26802058	17.4	17.4
NTPP4	6.31417768	6.2	12.12071859	4.2	14.51541147	3.26802058	9.28	9.28
NTPP5	6.770272671	6.2	13.35685106	4.2	15.04928579	3.26802058	11.6	11.6
NTPP6	5.579738383	6.2	19.92875127	4.2	27.48630523	3.26802058	13.11357145	16.61666667
NTPP7	3.158605147	6.2	7.360655355	4.2	5.451963664	3.26802058	43	43
NTPP8	3.191199785	6.2	7.521149077	4.2	8.705841103	3.26802058	95	95
NTPP9	7.367129073	6.2	13.49637721	4.2	4.533802936	3.26802058	15.25536428	16.61666667
NTPTP1	8.73214246	6.2	18.49110109	4.2	29.25938609	3.26802058	4000	4000
NTPTP2	8.73214246	6.2	18.49110109	4.2	29.25938609	3.26802058	24.48472158	16.61666667
NTRIR2x	18.30380494	6.2	31.34147764	4.2	3.284035568	3.26802058	10.5858342	16.61666667
NTRIR3pp	24.24342791	6.2	13.45429657	4.2	2.517789038	3.26802058	700	700
NTRIR4pp	24.24342791	6.2	13.45429657	4.2	2.517789038	3.26802058	700	700
O16A4Lpp	6.371065643	6.2	17.64583253	4.2	3.819880871	3.26802058	16.50001312	16.61666667
O16AP1pp	9.124048609	6.2	10.73263472	4.2	2.867069307	3.26802058	13.36304321	16.61666667
O16AP2pp	7.767236955	6.2	6.585270954	4.2	2.563836222	3.26802058	15.67888828	16.61666667
O16AP3pp	7.767236955	6.2	6.585270954	4.2	2.563836222	3.26802058	15.67888828	16.61666667
O16AT	8.793199421	6.2	10.08662612	4.2	5.358520444	3.26802058	25.92702837	16.61666667
O16AUNDtpp	6.650553555	6.2	17.90362036	4.2	8.982406657	3.26802058	45.36255571	16.61666667
O16GALFT	5.138370094	6.2	6.288137387	4.2	3.460466233	3.26802058	15.3013499	16.61666667
O16GLCT1	4.597926963	6.2	6.197035198	4.2	3.027210794	3.26802058	15.77610476	16.61666667
O16GLCT2	5.033260111	6.2	14.13257895	4.2	3.4875406	3.26802058	10.06249517	16.61666667
OAADC	4.157899401	6.2	7.6089213	4.2	2.537640677	3.26802058	8.277970131	16.61666667
OBTFL	6.138330985	6.2	4.671006433	4.2	2.620727988	3.26802058	4.33	4.33
OCBT	4.625961815	6.2	20.07978101	4.2	11.43684391	3.26802058	2250	2250
OCBT_b	4.198902866	6.2	10.62778963	4.2	3.890257524	3.26802058	13.55806405	16.61666667
OCTDPS	0.3	0.3	1.287726885	1.287726885	1.287726885	1.287726885	10.8308961	16.61666667
OCTNLL	2.758500771	6.2	3.283478967	4.2	1.483906846	3.26802058	5.127086265	16.61666667
OGMEACPD	2.20E-05	2.20E-05	9.10E-05	9.10E-05	9.10E-05	9.10E-05	4.980018228	16.61666667
OGMEACPR	3.40E-05	3.40E-05	5.26E-05	5.26E-05	5.26E-05	5.26E-05	187.1055582	16.61666667
OGMEACPS	6.80E-05	6.80E-05	9.57E-05	9.57E-05	9.57E-05	9.57E-05	0.15092697	16.61666667
OHPBAT	0.001	0.001	0.001678039	0.001678039	0.001678039	0.001678039	0.777771751	16.61666667
OHPBAT_b	0.04313488	6.2	0.336712934	4.2	0.067079691	3.26802058	0.905423179	16.61666667
OHPHM	2.832611369	6.2	0.021906859	0.021906859	0.021906859	0.021906859	7.374055501	16.61666667
OMBZLM	2.846331318	6.2	0.013341929	0.013341929	0.013341929	0.013341929	5.524392884	16.61666667
OMMBLHX	6.134702871	6.2	0.052912549	0.052912549	0.052912549	0.052912549	10.15103894	16.61666667
OMMBLHX3	2.784117959	6.2	3.318838831	4.2	1.507884012	3.26802058	5.778893762	16.61666667
OMMBLHXy	3.537583618	6.2	5.265195899	4.2	2.280369718	3.26802058	8.147325947	16.61666667
OMPDC	24	24	58.99106283	58.99106283	58.99106283	58.99106283	42	42
OMPHHX	5.112507803	6.2	0.295482348	0.295482348	0.295482348	0.295482348	9.682677286	16.61666667
OMPHHXy	2.822535272	6.2	3.304054315	4.2	1.508531282	3.26802058	6.869989156	16.61666667
OP4ENH	5.259803736	6.2	8.321200674	4.2	4.119824902	3.26802058	450	450
OPHBDC	2.78304322	6.2	3.308321398	4.2	1.522856757	3.26802058	6.869417838	16.61666667
OPHHX	0.06	0.06	0.435015076	0.435015076	0.435015076	0.435015076	15.5710688	16.61666667
OPHHX3	2.784117959	6.2	3.318838831	4.2	1.507884012	3.26802058	5.778893762	16.61666667
OPHHXy	4.602844085	6.2	7.725635952	4.2	2.585025062	3.26802058	11.12248314	16.61666667
OPMEACPD	2.20E-05	2.20E-05	9.10E-05	9.10E-05	9.10E-05	9.10E-05	4.980018228	16.61666667
OPMEACPR	3.40E-05	3.40E-05	5.26E-05	5.26E-05	5.26E-05	5.26E-05	187.1055582	16.61666667
OPMEACPS	2.40E-05	2.40E-05	2.62E-05	2.62E-05	2.62E-05	2.62E-05	0.129083102	16.61666667
ORNDC	13.13773286	6.2	36.18062042	4.2	3.522040338	3.26802058	8.543904574	16.61666667
ORPT	3.017784817	6.2	4.343908527	4.2	5.585944598	3.26802058	9.012140088	16.61666667
ORPT_b	3.532777487	6.2	80.85753781	80.85753781	80.85753781	80.85753781	68.21812025	16.61666667
OXAMTC	5.033260111	6.2	14.13257895	4.2	3.4875406	3.26802058	10.06249517	16.61666667
OXCDC	6.193130517	6.2	25.16529841	4.2	3.267303773	3.26802058	60.7	60.7
OXCOAHDH	7.461047766	6.2	6.582747342	4.2	2.613249421	3.26802058	6.810261424	16.61666667
OXDHCOAT	6.018629349	6.2	6.063307429	4.2	2.665218772	3.26802058	7.630422609	16.61666667
